participantId,sex_participant,ethnicity_participant,photoId,emotion,ethnicity,sex,age,label,url,sentimentScore,sexC,ageC,ethnicityC
3,Female,White or Caucasian,Q76.1_1,concerned,bipoc,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e9BJyTeFPLQ7ZUq,0.0,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q150.1_2,upset,bipoc,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8B72pKihkAZkIFU,-0.3818,0.5,0.5,-0.5
3,Female,White or Caucasian,Q105.1_1,happiness,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zQEAVQQyKfTlUG,0.5574,0.5,0.5,0.5
3,Female,White or Caucasian,Q60.1_2,indecisive,bipoc,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8feaAnE3DavOGFg,-0.25,0.5,0.5,-0.5
3,Female,White or Caucasian,Q149.1_1,scared,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHrOB3j3PtW4R0i,-0.4404,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q30.1_3,glad,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6hVt2pmEYV6YLwG,0.4588,-0.5,0.5,0.5
3,Female,White or Caucasian,Q188.1_2,glad,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHLXUfPyLDklutg,0.4588,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q149.1_3,fear,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHrOB3j3PtW4R0i,-0.4939,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q30.1_2,joy,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6hVt2pmEYV6YLwG,0.5859,-0.5,0.5,0.5
3,Female,White or Caucasian,Q105.1_2,glad,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zQEAVQQyKfTlUG,0.4588,0.5,0.5,0.5
3,Female,White or Caucasian,Q104.1_2,worried,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WGuIqyEG3TilMi,-0.296,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q149.1_2,afraid,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHrOB3j3PtW4R0i,0.0,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q60.1_1,contemplating,bipoc,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8feaAnE3DavOGFg,0.0,0.5,0.5,-0.5
3,Female,White or Caucasian,Q177.1_2,upset,white,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZMiIx0eAUH9slo,-0.3818,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q89.1_3,fear,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WR2cEWgwYWx7sa,-0.4939,0.5,0.5,0.5
3,Female,White or Caucasian,Q75.1_2,afraid,bipoc,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0kOdQHclITzXgIC,0.0,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q109.1_1,sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dahScWh9wdBUhlY,-0.4404,0.5,0.5,-0.5
3,Female,White or Caucasian,Q82.1_2,upset,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7P182C9dn0ypgtE,-0.3818,0.5,-0.5,0.5
3,Female,White or Caucasian,Q8.1_3,upset,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PC2cgcyr5yUiOy,-0.3818,0.5,0.5,0.5
3,Female,White or Caucasian,Q16.1_2,disgust,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Iuz8TahQUf5rCu,-0.5994,0.5,0.5,0.5
3,Female,White or Caucasian,Q33.1_3,glad,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0lBpULniZBM24Pc,0.4588,0.5,-0.5,0.5
3,Female,White or Caucasian,Q4.1_3,mad,bipoc,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3QLhY3LefdXzwfI,-0.4939,0.5,0.5,-0.5
3,Female,White or Caucasian,Q70.1_2,anger,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_82jdttMjk3552E6,-0.5719,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q145.1_1,disgust,white,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JVrdbvlyGSXcLI,-0.5994,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q33.1_2,joy,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0lBpULniZBM24Pc,0.5859,0.5,-0.5,0.5
3,Female,White or Caucasian,Q108.1_2,mad,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_73Yp8FVd9OfjPP8,-0.4939,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q191.1_1,concerned,bipoc,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5yvfzLfqBDAE8XY,0.0,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q109.1_2,upset,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dahScWh9wdBUhlY,-0.3818,0.5,0.5,-0.5
3,Female,White or Caucasian,Q58.1_1,happiness,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6x0zlBArY56cHem,0.5574,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q34.1_1,unhappy,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_80TvOXpOXat9RxI,-0.4215,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q182.1_2,surprise,bipoc,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_268vZXyUpVDK6MK,0.2732,0.5,0.5,-0.5
3,Female,White or Caucasian,Q110.1_2,mad,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_77jUBNTFvgA7yxU,-0.4939,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q89.1_2,upset,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WR2cEWgwYWx7sa,-0.3818,0.5,0.5,0.5
3,Female,White or Caucasian,Q110.1_1,anger,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_77jUBNTFvgA7yxU,-0.5719,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q143.1_1,disgust,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WCRz9fBbsgi9Qq,-0.5994,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q143.1_2,concerned,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WCRz9fBbsgi9Qq,0.0,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q34.1_3,upset,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_80TvOXpOXat9RxI,-0.3818,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q82.1_3,mad,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7P182C9dn0ypgtE,-0.4939,0.5,-0.5,0.5
3,Female,White or Caucasian,Q182.1_1,scared,bipoc,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_268vZXyUpVDK6MK,-0.4404,0.5,0.5,-0.5
3,Female,White or Caucasian,Q34.1_2,sadness,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_80TvOXpOXat9RxI,-0.4404,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q171.1_2,sadness,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6EA9nLCkNjdA69M,-0.4404,0.5,-0.5,0.5
3,Female,White or Caucasian,Q57.1_1,surprise,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmTME6d2MAg1Tb8,0.2732,0.5,-0.5,0.5
3,Female,White or Caucasian,Q16.1_1,upset,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Iuz8TahQUf5rCu,-0.3818,0.5,0.5,0.5
3,Female,White or Caucasian,Q57.1_2,scared,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmTME6d2MAg1Tb8,-0.4404,0.5,-0.5,0.5
3,Female,White or Caucasian,Q144.1_1,disgust,white,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eKdiMX7YPesWOlU,-0.5994,-0.5,0.5,0.5
3,Female,White or Caucasian,Q31.1_1,happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9shhhARAg1o8QcK,0.5574,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q82.1_1,anger,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7P182C9dn0ypgtE,-0.5719,0.5,-0.5,0.5
3,Female,White or Caucasian,Q108.1_1,anger,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_73Yp8FVd9OfjPP8,-0.5719,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q59.1_1,sadness,bipoc,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9BqHT20xS13gotg,-0.4404,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q106.1_2,neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PAyQLJg8l8nBSS,0.0,0.5,-0.5,0.5
3,Female,White or Caucasian,Q90.1_1,sadness,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AKqpsdouereE5M,-0.4404,0.5,-0.5,0.5
3,Female,White or Caucasian,Q31.1_3,joy,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9shhhARAg1o8QcK,0.5859,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q170.1_1,sadness,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X1sCzklzGvx2tg,-0.4404,0.5,0.5,0.5
3,Female,White or Caucasian,Q59.1_2,neutral,bipoc,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9BqHT20xS13gotg,0.0,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q8.1_1,anger,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PC2cgcyr5yUiOy,-0.5719,0.5,0.5,0.5
3,Female,White or Caucasian,Q106.1_1,sadness,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PAyQLJg8l8nBSS,-0.4404,0.5,-0.5,0.5
3,Female,White or Caucasian,Q148.1_1,fear,bipoc,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0MwMgspcIIF1ew6,-0.4939,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q183.1_2,scared,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0V7AZ7Xi8jOjmXY,-0.4404,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q148.1_2,scared,bipoc,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0MwMgspcIIF1ew6,-0.4404,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q31.1_2,glad,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9shhhARAg1o8QcK,0.4588,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q90.1_2,upset,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AKqpsdouereE5M,-0.3818,0.5,-0.5,0.5
3,Female,White or Caucasian,Q17.1_1,disgust,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3dtGv9tzZmLa4Cy,-0.5994,0.5,-0.5,0.5
3,Female,White or Caucasian,Q33.1_1,happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0lBpULniZBM24Pc,0.5574,0.5,-0.5,0.5
3,Female,White or Caucasian,Q146.1_1,disgust,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1zU5YqWz2acbM8K,-0.5994,0.5,0.5,0.5
3,Female,White or Caucasian,Q58.1_2,goofy,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6x0zlBArY56cHem,0.0,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q16.1_3,mad,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Iuz8TahQUf5rCu,-0.4939,0.5,0.5,0.5
3,Female,White or Caucasian,Q107.1_3,unhappy,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_83amQw1mO0Wac06,-0.4215,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q8.1_2,irritated,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PC2cgcyr5yUiOy,-0.4588,0.5,0.5,0.5
3,Female,White or Caucasian,Q146.1_2,scared,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1zU5YqWz2acbM8K,-0.4404,0.5,0.5,0.5
3,Female,White or Caucasian,Q32.1_3,joy,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3CWGONIxkNEfLbU,0.5859,0.5,0.5,0.5
3,Female,White or Caucasian,Q58.1_3,glad,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6x0zlBArY56cHem,0.4588,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q146.1_3,afraid,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1zU5YqWz2acbM8K,0.0,0.5,0.5,0.5
3,Female,White or Caucasian,Q32.1_2,glad,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3CWGONIxkNEfLbU,0.4588,0.5,0.5,0.5
3,Female,White or Caucasian,Q107.1_1,sadness,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_83amQw1mO0Wac06,-0.4404,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q70.1_1,mad,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_82jdttMjk3552E6,-0.4939,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q183.1_1,surprise,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0V7AZ7Xi8jOjmXY,0.2732,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q147.1_1,disgust,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_74HB0t6zgma9YNw,-0.5994,0.5,-0.5,0.5
3,Female,White or Caucasian,Q32.1_1,happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3CWGONIxkNEfLbU,0.5574,0.5,0.5,0.5
3,Female,White or Caucasian,Q107.1_2,upset,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_83amQw1mO0Wac06,-0.3818,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q150.1_3,mad,bipoc,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8B72pKihkAZkIFU,-0.4939,0.5,0.5,-0.5
3,Female,White or Caucasian,Q97.1_1,happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ewCuSR8n6UYi2MK,0.5574,0.5,0.5,0.5
3,Female,White or Caucasian,Q159.1_3,joy,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d060VdjZY82W38W,0.5859,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q92.1_1,happiness,bipoc,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cGTIBhdTVZFLwdE,0.5574,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q6.1_1,mad,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Amo6fqrutcZYZo,-0.4939,-0.5,0.5,0.5
3,Female,White or Caucasian,Q166.1_1,upset,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2ubTkbpnURV3shw,-0.3818,0.5,0.5,-0.5
3,Female,White or Caucasian,Q23.1_3,fear,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cXRPI85VJ3YAOdo,-0.4939,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q79.1_1,disgust,white,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5hkOSrFORUoHopM,-0.5994,-0.5,0.5,0.5
3,Female,White or Caucasian,Q186.1_2,scared,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eIZrStbqVC3oHTo,-0.4404,0.5,0.5,0.5
3,Female,White or Caucasian,Q160.1_1,happiness,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_57Gr1XAHK9uhWES,0.5574,-0.5,0.5,0.5
3,Female,White or Caucasian,Q159.1_2,glad,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d060VdjZY82W38W,0.4588,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q19.1_3,afraid,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4HJDfrqWWlJ7wRU,0.0,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q160.1_2,glad,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_57Gr1XAHK9uhWES,0.4588,-0.5,0.5,0.5
3,Female,White or Caucasian,Q23.1_2,upset,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cXRPI85VJ3YAOdo,-0.3818,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q92.1_2,glad,bipoc,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cGTIBhdTVZFLwdE,0.4588,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q96.1_2,glad,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aWrmbq9vyHFZmTk,0.4588,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q23.1_1,scared,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cXRPI85VJ3YAOdo,-0.4404,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q186.1_3,shocked,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eIZrStbqVC3oHTo,-0.3182,0.5,0.5,0.5
3,Female,White or Caucasian,Q68.1_3,upset,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ehdQVRQn8kI6rNI,-0.3818,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q192.1_1,disgust,white,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a64Cxa5gtL3OHKS,-0.5994,-0.5,0.5,0.5
3,Female,White or Caucasian,Q96.1_1,happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aWrmbq9vyHFZmTk,0.5574,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q97.1_2,glad,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ewCuSR8n6UYi2MK,0.4588,0.5,0.5,0.5
3,Female,White or Caucasian,Q24.1_1,scared,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1z4YnfSQVdhj1Rk,-0.4404,0.5,0.5,0.5
3,Female,White or Caucasian,Q25.1_1,surprise,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_24ukMlBx2IZMMuO,0.2732,0.5,-0.5,0.5
3,Female,White or Caucasian,Q19.1_1,scared,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4HJDfrqWWlJ7wRU,-0.4404,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q158.1_1,happiness,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_agxa9UIrTk07jxQ,0.5574,0.5,0.5,-0.5
3,Female,White or Caucasian,Q98.1_2,glad,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2hrynYgwGLMuDUG,0.4588,0.5,-0.5,0.5
3,Female,White or Caucasian,Q6.1_2,upset,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Amo6fqrutcZYZo,-0.3818,-0.5,0.5,0.5
3,Female,White or Caucasian,Q158.1_2,glad,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_agxa9UIrTk07jxQ,0.4588,0.5,0.5,-0.5
3,Female,White or Caucasian,Q24.1_3,afraid,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1z4YnfSQVdhj1Rk,0.0,0.5,0.5,0.5
3,Female,White or Caucasian,Q159.1_1,happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d060VdjZY82W38W,0.5574,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q65.1_2,scared,white,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6lfDwHho7YysGIS,-0.4404,0.5,-0.5,0.5
3,Female,White or Caucasian,Q5.1_1,confused,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_egtCOrU9KOm233M,-0.3182,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q19.1_2,fear,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4HJDfrqWWlJ7wRU,-0.4939,-0.5,-0.5,-0.5
3,Female,White or Caucasian,Q65.1_1,surprise,white,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6lfDwHho7YysGIS,0.2732,0.5,-0.5,0.5
3,Female,White or Caucasian,Q186.1_1,surprise,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eIZrStbqVC3oHTo,0.2732,0.5,0.5,0.5
3,Female,White or Caucasian,Q24.1_2,fear,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1z4YnfSQVdhj1Rk,-0.4939,0.5,0.5,0.5
3,Female,White or Caucasian,Q98.1_1,happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2hrynYgwGLMuDUG,0.5574,0.5,-0.5,0.5
3,Female,White or Caucasian,Q2.1_2,upset,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJXdODAZHOaG0rI,-0.3818,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q166.1_2,neutral,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2ubTkbpnURV3shw,0.0,0.5,0.5,-0.5
3,Female,White or Caucasian,Q161.1_1,happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d5NMiWqa2jpUDLo,0.5574,-0.5,-0.5,0.5
3,Female,White or Caucasian,Q187.1_1,sadness,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_87ffNHa08KiAYbI,-0.4404,0.5,-0.5,0.5
3,Female,White or Caucasian,Q163.1_1,happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eWnGys8SLE5J3Cu,0.5574,0.5,-0.5,0.5
3,Female,White or Caucasian,Q21.1_2,happiness,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aY2MoY6bfggUc9E,0.5574,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q67.1_2,upset,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6J5KVNyTENDNC4K,-0.3818,-0.5,0.5,-0.5
3,Female,White or Caucasian,Q78.1_2,upset,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjzYq2UEKkXH7aC,-0.3818,0.5,-0.5,-0.5
3,Female,White or Caucasian,Q163.1_2,glad,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eWnGys8SLE5J3Cu,0.4588,0.5,-0.5,0.5
3,Female,White or Caucasian,Q94.1_1,happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0UkPGjTodmzqM9U,0.5574,0.5,-0.5,-0.5
